TradingDate,STB,VIC,SSI,MSN,FPT,HAG,KDC,EIB,DPM,VNM,REE,OGC,IJC,VCB,PNJ,BVH,ITA,HPG,CTG,SJS,QCG,PVD,CII,SBT,VSH,KDH,DIG,HVG,GMD
2018-06-07,13000.0,91236.0,15240.0,70644.0,23722.0,4780.0,28486.0,12666.0,11944.0,101454.0,26295.0,2180.0,6033.0,44113.0,61970.0,85116.0,2470.0,15481.0,21138.0,20816.0,9990.0,10193.0,27431.0,13002.0,15515.0,18431.0,10927.0,2980.0,23533.0
2018-06-08,12900.0,91236.0,15537.0,69592.0,23796.0,4790.0,28241.0,12666.0,11975.0,101282.0,26295.0,2140.0,5983.0,44865.0,62207.0,85116.0,2490.0,15331.0,21287.0,20722.0,9700.0,10158.0,27384.0,13002.0,15880.0,18431.0,10767.0,3050.0,23370.0
2018-06-11,12600.0,91309.0,15560.0,68783.0,23573.0,4610.0,28323.0,12624.0,11975.0,103056.0,26065.0,2200.0,5946.0,44339.0,61631.0,85116.0,2500.0,15156.0,20915.0,22046.0,9300.0,9814.0,27053.0,12921.0,16017.0,18212.0,10449.0,2990.0,22640.0
2018-06-12,12800.0,91383.0,15355.0,66679.0,22978.0,4450.0,27913.0,12333.0,11598.0,103571.0,25605.0,2150.0,5848.0,43587.0,60277.0,82897.0,2470.0,14881.0,20430.0,22236.0,8900.0,9470.0,26864.0,12348.0,15515.0,17801.0,10051.0,2860.0,22153.0
2018-06-13,12800.0,94027.0,15515.0,67569.0,23226.0,4490.0,27913.0,12208.0,11598.0,103571.0,25682.0,2150.0,5835.0,45015.0,59092.0,82098.0,2480.0,15196.0,20467.0,21952.0,9520.0,9917.0,25918.0,12103.0,15698.0,17801.0,10104.0,2970.0,22518.0
2018-06-14,12550.0,92558.0,14898.0,68378.0,23126.0,4650.0,27913.0,12291.0,11698.0,102999.0,25299.0,2150.0,5835.0,43662.0,60443.0,77217.0,2490.0,14916.0,19983.0,21290.0,9900.0,9607.0,25539.0,12266.0,15880.0,17801.0,10131.0,2910.0,22640.0
2018-06-15,12400.0,90721.0,15309.0,68783.0,23077.0,4690.0,26604.0,12166.0,11465.0,102999.0,25452.0,2150.0,5891.0,44339.0,60443.0,75885.0,2510.0,15056.0,20206.0,20816.0,9700.0,9642.0,25681.0,11939.0,15698.0,17746.0,10317.0,2920.0,22802.0
2018-06-18,12000.0,90648.0,14281.0,67974.0,22531.0,5010.0,27095.0,12000.0,11232.0,98822.0,24149.0,2090.0,5860.0,42460.0,57395.0,76329.0,2460.0,14075.0,19274.0,21100.0,9100.0,9228.0,24877.0,11980.0,15515.0,17527.0,9866.0,2860.0,21829.0
2018-06-19,11700.0,90354.0,14166.0,64737.0,22084.0,4760.0,26931.0,11875.0,10933.0,95160.0,24072.0,1990.0,5632.0,42460.0,53840.0,72779.0,2310.0,13428.0,18939.0,19634.0,9100.0,8884.0,24972.0,12512.0,15333.0,16925.0,9229.0,2740.0,21017.0
2018-06-20,12000.0,91823.0,14395.0,65546.0,22531.0,4770.0,27259.0,12000.0,11199.0,96590.0,24340.0,2040.0,5675.0,43662.0,54348.0,73667.0,2380.0,14005.0,19498.0,19634.0,9200.0,9160.0,25350.0,12471.0,15515.0,17117.0,9494.0,2800.0,21423.0
2018-06-21,11700.0,91089.0,14121.0,65546.0,22035.0,4770.0,27259.0,11833.0,11099.0,97277.0,24072.0,2040.0,5743.0,42836.0,52316.0,71891.0,2350.0,13743.0,18901.0,19586.0,9090.0,8850.0,25256.0,12185.0,15698.0,17171.0,9335.0,2700.0,20936.0
2018-06-22,12000.0,90207.0,14441.0,65546.0,22332.0,4700.0,27095.0,11916.0,11232.0,101855.0,24072.0,2080.0,5829.0,44113.0,53332.0,75442.0,2360.0,14338.0,19312.0,20249.0,9300.0,9091.0,25161.0,13002.0,15561.0,17171.0,9521.0,2680.0,21220.0
2018-06-25,12150.0,90868.0,14463.0,67164.0,22382.0,4840.0,27995.0,12083.0,11731.0,102541.0,24455.0,2080.0,5792.0,44639.0,52570.0,76951.0,2460.0,14530.0,19647.0,20249.0,9000.0,9504.0,24593.0,12757.0,15607.0,17062.0,10184.0,2720.0,21301.0
2018-06-26,12000.0,90795.0,14349.0,66760.0,22084.0,5070.0,27504.0,11958.0,11498.0,100653.0,24379.0,2060.0,5749.0,44564.0,51910.0,74554.0,2630.0,14390.0,19386.0,19397.0,9000.0,9297.0,25019.0,12798.0,15698.0,17089.0,10237.0,2760.0,20936.0
2018-06-27,11800.0,91970.0,13572.0,65546.0,21985.0,5130.0,28159.0,12041.0,11498.0,100138.0,24379.0,2060.0,5798.0,43587.0,49269.0,73933.0,2710.0,13830.0,18640.0,19870.0,8900.0,9401.0,24830.0,12757.0,15698.0,17089.0,10131.0,2700.0,20855.0
2018-06-28,11550.0,95557.0,13024.0,63928.0,21092.0,5000.0,27668.0,12000.0,11365.0,97277.0,23995.0,2010.0,5792.0,43512.0,45866.0,72513.0,2750.0,13603.0,18119.0,19776.0,9100.0,9263.0,23648.0,13084.0,15698.0,16980.0,9707.0,2620.0,20692.0
2018-06-29,11550.0,95557.0,13024.0,63928.0,20595.0,5210.0,27340.0,12083.0,11432.0,97277.0,24455.0,2010.0,5663.0,43587.0,44189.0,72158.0,2630.0,13445.0,18081.0,19681.0,9000.0,9401.0,25019.0,12675.0,15789.0,16980.0,9388.0,2600.0,20327.0
2018-07-02,11100.0,95290.0,12567.0,61500.0,19950.0,5200.0,27259.0,11916.0,11166.0,97849.0,23497.0,1980.0,5644.0,43662.0,41142.0,68341.0,2450.0,13445.0,17224.0,18924.0,8510.0,9125.0,24215.0,11817.0,15789.0,16870.0,8805.0,2590.0,19800.0
2018-07-03,10350.0,88623.0,11790.0,59882.0,19355.0,5050.0,27013.0,11750.0,11033.0,97277.0,22692.0,1950.0,5478.0,42084.0,38602.0,65235.0,2290.0,12710.0,16031.0,17599.0,8000.0,8953.0,24120.0,12021.0,15378.0,16432.0,8195.0,2410.0,19070.0
2018-07-04,10300.0,93335.0,12453.0,59963.0,19851.0,4880.0,27259.0,11833.0,11033.0,95560.0,22999.0,1950.0,5570.0,41784.0,41294.0,63016.0,2360.0,12990.0,16329.0,16842.0,7900.0,8781.0,24215.0,12021.0,15515.0,16432.0,7691.0,2420.0,19475.0
2018-07-05,9720.0,94668.0,12270.0,59801.0,19603.0,4990.0,27013.0,11833.0,11000.0,94416.0,23229.0,1820.0,5552.0,39078.0,41294.0,62306.0,2250.0,12640.0,15285.0,15802.0,8000.0,8746.0,24120.0,12021.0,15515.0,16158.0,7293.0,2280.0,19110.0
2018-07-06,10400.0,94401.0,13070.0,59882.0,20248.0,5190.0,27013.0,11666.0,11033.0,94988.0,23535.0,1820.0,5718.0,41333.0,43935.0,66566.0,2300.0,12885.0,16329.0,16653.0,8100.0,8884.0,24026.0,12185.0,15515.0,16268.0,7744.0,2360.0,19678.0
2018-07-09,10400.0,93335.0,12704.0,60043.0,19925.0,5000.0,27259.0,11708.0,11166.0,95560.0,23382.0,1810.0,5613.0,40581.0,41904.0,65856.0,2290.0,12500.0,16478.0,17032.0,8000.0,8884.0,24026.0,12512.0,15515.0,16268.0,7479.0,2400.0,19678.0
2018-07-10,10400.0,91557.0,12636.0,60043.0,20049.0,4970.0,27300.0,11666.0,11532.0,95560.0,23497.0,1790.0,5675.0,39905.0,43428.0,63904.0,2300.0,12430.0,16665.0,16653.0,7800.0,8815.0,25208.0,12512.0,15515.0,16103.0,7426.0,2560.0,19435.0
2018-07-11,10000.0,92890.0,11882.0,59882.0,19454.0,4880.0,27259.0,11666.0,11066.0,95560.0,22922.0,1730.0,5620.0,38477.0,41904.0,63460.0,2250.0,12045.0,15583.0,16653.0,7650.0,8678.0,25019.0,12266.0,14922.0,15884.0,7267.0,2730.0,19151.0
2018-07-12,10150.0,91557.0,11927.0,59882.0,19255.0,5000.0,27218.0,11666.0,11099.0,96304.0,22731.0,1720.0,5620.0,39379.0,41751.0,64347.0,2250.0,11817.0,16254.0,16842.0,7670.0,8471.0,26674.0,12307.0,15515.0,15939.0,7532.0,2690.0,19232.0
2018-07-13,10450.0,91557.0,12544.0,60610.0,20149.0,5350.0,27013.0,11666.0,11332.0,95160.0,23152.0,1770.0,5687.0,41182.0,43174.0,65945.0,2280.0,12465.0,16851.0,17032.0,7700.0,8471.0,26201.0,12389.0,15515.0,16131.0,7691.0,2670.0,19435.0
2018-07-16,10500.0,91112.0,12476.0,60043.0,20298.0,5720.0,27013.0,11666.0,11399.0,96132.0,23267.0,1810.0,5694.0,41258.0,45866.0,67099.0,2260.0,12430.0,17000.0,16842.0,7700.0,8471.0,26296.0,12471.0,15698.0,16377.0,7638.0,2700.0,19840.0
2018-07-17,10750.0,92446.0,12704.0,60286.0,20794.0,5930.0,27218.0,11791.0,11465.0,96075.0,23535.0,1800.0,5768.0,41934.0,47694.0,64791.0,2280.0,12640.0,17895.0,16559.0,7700.0,8402.0,26012.0,12389.0,15698.0,16432.0,7665.0,2700.0,20287.0
2018-07-18,11200.0,93335.0,13344.0,61500.0,21290.0,6330.0,27422.0,11791.0,11764.0,96705.0,25145.0,1820.0,5934.0,43211.0,48761.0,65590.0,2310.0,13025.0,18566.0,16748.0,8090.0,8987.0,26060.0,12348.0,15470.0,16541.0,8195.0,2880.0,20611.0
2018-07-19,11000.0,93335.0,13207.0,64009.0,21092.0,6260.0,27422.0,11708.0,11698.0,97563.0,25605.0,1890.0,5990.0,42685.0,47745.0,67010.0,2310.0,13025.0,18193.0,17032.0,7900.0,8746.0,26769.0,12348.0,15515.0,16541.0,8699.0,3070.0,20206.0
2018-07-20,11000.0,92090.0,13321.0,64009.0,20645.0,6190.0,27013.0,11666.0,11565.0,96991.0,25069.0,1860.0,5976.0,42685.0,48304.0,63016.0,2300.0,12850.0,18417.0,17410.0,7800.0,8712.0,26201.0,12021.0,15698.0,16541.0,8646.0,3060.0,19881.0
2018-07-23,11750.0,92446.0,12864.0,64009.0,20844.0,6620.0,27095.0,11666.0,11831.0,97277.0,26065.0,1850.0,5941.0,42535.0,48761.0,65412.0,2280.0,12937.0,17597.0,17552.0,8340.0,8746.0,26154.0,12430.0,15789.0,16487.0,8274.0,3230.0,19922.0
2018-07-24,11400.0,92890.0,12521.0,65141.0,20943.0,7080.0,27668.0,11666.0,11831.0,97220.0,25720.0,1810.0,5914.0,42836.0,47288.0,65679.0,2400.0,12395.0,17559.0,17505.0,8920.0,8953.0,26012.0,12921.0,15607.0,16487.0,8274.0,3170.0,19922.0
2018-07-25,11200.0,92801.0,12110.0,65546.0,21042.0,7120.0,27668.0,11750.0,12030.0,97220.0,25759.0,1930.0,5824.0,41558.0,46729.0,66566.0,2500.0,12430.0,17000.0,18640.0,9540.0,9297.0,25066.0,13248.0,15698.0,16487.0,7718.0,3390.0,19475.0
2018-07-26,11250.0,94223.0,12658.0,65546.0,21116.0,6630.0,27013.0,11791.0,11930.0,98135.0,25989.0,1860.0,5886.0,42610.0,45713.0,65679.0,2380.0,12780.0,17149.0,18404.0,9800.0,8953.0,23316.0,13248.0,15789.0,16432.0,7956.0,3300.0,19475.0
2018-07-27,11200.0,94579.0,12750.0,65789.0,21489.0,7090.0,27832.0,11666.0,11831.0,96590.0,26065.0,1870.0,5983.0,42460.0,47491.0,65590.0,2450.0,13060.0,17447.0,18924.0,9800.0,8919.0,23648.0,13370.0,15789.0,16925.0,8381.0,3470.0,19840.0
2018-07-30,11500.0,94579.0,13070.0,65870.0,21489.0,7580.0,28323.0,11750.0,12030.0,96418.0,26449.0,1890.0,6045.0,43061.0,49218.0,66566.0,2530.0,12972.0,17783.0,19681.0,9600.0,8987.0,23837.0,13738.0,15835.0,16925.0,8593.0,3550.0,21220.0
2018-07-31,11450.0,94579.0,13207.0,68136.0,21241.0,7620.0,27709.0,11708.0,12263.0,96247.0,27062.0,1880.0,5969.0,43963.0,49015.0,69318.0,2700.0,13077.0,17597.0,19681.0,10000.0,9056.0,23837.0,13657.0,15880.0,16487.0,8487.0,3350.0,21342.0
2018-08-01,11300.0,94668.0,13252.0,68136.0,20844.0,7100.0,27709.0,11666.0,12096.0,95503.0,26449.0,1900.0,5907.0,44038.0,47745.0,69229.0,2880.0,13165.0,17298.0,19681.0,9600.0,9607.0,23931.0,13493.0,16063.0,16487.0,8566.0,3210.0,20895.0
2018-08-02,11050.0,94846.0,13412.0,68136.0,21191.0,6900.0,27873.0,11666.0,12063.0,94416.0,26832.0,1910.0,5783.0,44339.0,48507.0,68328.0,2930.0,13042.0,17112.0,19492.0,9600.0,9711.0,24120.0,13330.0,16063.0,16432.0,8487.0,3430.0,20855.0
2018-08-03,11050.0,99112.0,13275.0,68783.0,21141.0,7150.0,27873.0,11708.0,11997.0,92470.0,26065.0,1890.0,5714.0,43963.0,48507.0,70126.0,2830.0,12710.0,17037.0,19776.0,9200.0,10330.0,24215.0,13493.0,16063.0,16432.0,8487.0,3670.0,20855.0
2018-08-06,11150.0,99112.0,13070.0,70725.0,20968.0,7230.0,27995.0,11833.0,12263.0,91497.0,25682.0,1900.0,5714.0,44339.0,47491.0,68328.0,2730.0,12657.0,17037.0,19681.0,8560.0,10193.0,24924.0,13330.0,16291.0,16432.0,8381.0,3750.0,20530.0
2018-08-07,11150.0,98046.0,13230.0,72829.0,20819.0,6820.0,27791.0,11666.0,12163.0,87549.0,25299.0,2030.0,5755.0,46218.0,46780.0,69317.0,2800.0,12657.0,17187.0,19492.0,8460.0,10020.0,24783.0,13289.0,16154.0,16103.0,8168.0,3550.0,20530.0
2018-08-08,11350.0,96712.0,13504.0,72829.0,21092.0,6950.0,27832.0,11666.0,12163.0,88980.0,26449.0,1990.0,5742.0,46668.0,47501.0,71475.0,2750.0,12850.0,17858.0,19492.0,8600.0,10709.0,24877.0,13330.0,16245.0,16213.0,8328.0,3500.0,20611.0
2018-08-09,11300.0,92623.0,13527.0,72748.0,21241.0,7430.0,28606.0,11666.0,12030.0,89838.0,25989.0,2000.0,5714.0,46067.0,49298.0,73723.0,2680.0,12797.0,17932.0,19302.0,8890.0,10675.0,24593.0,13084.0,16109.0,16268.0,8805.0,3540.0,21342.0
2018-08-10,11250.0,92623.0,13847.0,72020.0,21389.0,7530.0,28864.0,11666.0,11831.0,89952.0,26104.0,2020.0,5742.0,47721.0,49298.0,75970.0,2640.0,12955.0,18081.0,19208.0,8500.0,11260.0,24593.0,13248.0,16245.0,16268.0,8725.0,3540.0,21179.0
2018-08-13,11800.0,91379.0,14395.0,73557.0,21563.0,7400.0,28477.0,11583.0,11698.0,89323.0,26104.0,2140.0,5700.0,47946.0,50068.0,74622.0,2730.0,13410.0,19200.0,19397.0,8990.0,11329.0,24783.0,13248.0,16291.0,16213.0,8752.0,3480.0,20976.0
2018-08-14,11600.0,91823.0,14166.0,75661.0,21985.0,7290.0,28778.0,11666.0,12063.0,90467.0,26832.0,2250.0,5618.0,47194.0,52379.0,74352.0,2880.0,13480.0,18864.0,19302.0,8890.0,11157.0,24972.0,13493.0,16291.0,16185.0,8827.0,3400.0,21139.0
2018-08-15,11400.0,90579.0,13709.0,74043.0,21737.0,7000.0,28778.0,11625.0,11864.0,90696.0,26410.0,2110.0,5638.0,45541.0,50839.0,72464.0,2720.0,13130.0,18790.0,19208.0,8650.0,10399.0,24877.0,13902.0,16154.0,16103.0,8658.0,3400.0,20368.0
2018-08-16,11400.0,90757.0,13618.0,72829.0,21838.0,6700.0,29207.0,11666.0,12030.0,90754.0,26755.0,2250.0,5625.0,45541.0,51866.0,73633.0,2690.0,13130.0,19498.0,19302.0,8700.0,10158.0,24877.0,14393.0,16200.0,15939.0,8602.0,3450.0,20855.0
2018-08-17,11200.0,90934.0,13572.0,72505.0,22092.0,6670.0,28606.0,11666.0,11897.0,90696.0,26295.0,2400.0,5659.0,46593.0,50839.0,75701.0,2700.0,13200.0,19386.0,19492.0,8600.0,9642.0,24783.0,15006.0,16245.0,15939.0,8911.0,3450.0,20611.0
2018-08-20,11150.0,91201.0,13321.0,72748.0,22193.0,7120.0,28176.0,11708.0,11897.0,91612.0,26180.0,2380.0,5645.0,46142.0,51301.0,75521.0,2740.0,13042.0,19162.0,19208.0,8600.0,9711.0,24593.0,15292.0,16109.0,15939.0,9333.0,3420.0,20611.0
2018-08-21,11200.0,91646.0,13984.0,73072.0,22193.0,7130.0,27747.0,11958.0,11831.0,93271.0,26410.0,2430.0,5638.0,47119.0,53920.0,75071.0,2850.0,13130.0,19759.0,19444.0,8480.0,10055.0,24783.0,15701.0,15926.0,15939.0,9389.0,3450.0,20692.0
2018-08-22,11450.0,92090.0,13801.0,74447.0,22371.0,7010.0,26974.0,11666.0,11831.0,93271.0,26985.0,2410.0,5755.0,46518.0,53355.0,78667.0,2820.0,13305.0,19572.0,19208.0,8450.0,9883.0,24783.0,15701.0,15789.0,16048.0,9502.0,3490.0,21626.0
2018-08-23,11400.0,92979.0,13961.0,73800.0,22549.0,7000.0,26201.0,11750.0,11831.0,93443.0,27905.0,2410.0,5707.0,47044.0,53304.0,81814.0,2830.0,13340.0,19461.0,19302.0,8430.0,10193.0,24688.0,15701.0,15698.0,16103.0,9361.0,3510.0,21545.0
2018-08-24,11300.0,92446.0,13801.0,73314.0,22574.0,6900.0,25771.0,11666.0,11797.0,92814.0,27905.0,2370.0,5728.0,46593.0,53355.0,79207.0,2760.0,13428.0,19461.0,19397.0,8700.0,10709.0,24688.0,16151.0,15698.0,16322.0,9614.0,3440.0,22031.0
2018-08-27,11400.0,92623.0,14098.0,73800.0,22549.0,6800.0,25685.0,11666.0,11631.0,91726.0,27905.0,2360.0,5714.0,47420.0,52893.0,81724.0,2700.0,13638.0,20281.0,18735.0,8650.0,10468.0,25350.0,15783.0,15652.0,16624.0,9558.0,3470.0,21910.0
2018-08-28,11500.0,92623.0,14486.0,73962.0,22447.0,6900.0,25685.0,11708.0,11631.0,91154.0,27599.0,2490.0,5714.0,48096.0,52893.0,81724.0,2700.0,13970.0,20318.0,18924.0,8590.0,10675.0,25539.0,15538.0,15652.0,16980.0,9502.0,3390.0,21747.0
2018-08-29,11400.0,91557.0,14578.0,73638.0,22447.0,6990.0,26287.0,11625.0,11399.0,90181.0,27445.0,2630.0,5721.0,47420.0,53458.0,81904.0,2720.0,13865.0,20132.0,18025.0,8600.0,10503.0,25208.0,15660.0,15698.0,16897.0,9614.0,3400.0,21423.0
2018-08-30,11500.0,91912.0,14738.0,78493.0,22422.0,6890.0,25986.0,11666.0,11365.0,89552.0,27982.0,2660.0,5721.0,47946.0,54433.0,82354.0,2700.0,13883.0,20579.0,17221.0,8600.0,10847.0,25303.0,15578.0,15698.0,16897.0,9670.0,3470.0,21545.0
2018-08-31,11350.0,91912.0,14441.0,76875.0,22447.0,6790.0,25943.0,11708.0,11664.0,89666.0,27445.0,2840.0,5700.0,46969.0,52944.0,83163.0,2690.0,13988.0,20244.0,17978.0,8600.0,10640.0,25066.0,15538.0,15698.0,17527.0,9811.0,3470.0,21463.0
2018-09-04,11250.0,90757.0,14029.0,76066.0,22396.0,6600.0,26072.0,11666.0,11764.0,89666.0,27139.0,3030.0,5687.0,45842.0,51352.0,81185.0,2720.0,13655.0,19312.0,18735.0,8500.0,10399.0,24593.0,15292.0,15743.0,17363.0,9642.0,3410.0,21260.0
2018-09-05,11100.0,90223.0,14121.0,75257.0,21990.0,6500.0,26287.0,11625.0,11565.0,87290.0,26679.0,2990.0,5645.0,45541.0,50068.0,79567.0,2720.0,13515.0,19423.0,17930.0,8150.0,9917.0,24877.0,15374.0,15789.0,17171.0,9417.0,3410.0,21626.0
2018-09-06,11050.0,87112.0,14121.0,76713.0,21508.0,6090.0,26372.0,11666.0,11365.0,84925.0,26372.0,3190.0,5638.0,45316.0,49298.0,77319.0,2680.0,13533.0,19312.0,17883.0,8020.0,9952.0,24120.0,15987.0,15698.0,16980.0,9277.0,3640.0,21991.0
2018-09-07,11300.0,86401.0,14395.0,76875.0,21838.0,5890.0,26372.0,11666.0,11631.0,88402.0,26755.0,3180.0,5583.0,46593.0,50428.0,79477.0,2680.0,13900.0,19759.0,17315.0,8300.0,10124.0,24499.0,16274.0,15743.0,17308.0,9389.0,3890.0,22031.0
2018-09-10,11750.0,88268.0,14304.0,74043.0,21609.0,5900.0,26072.0,11666.0,11631.0,88750.0,26410.0,2960.0,5666.0,46593.0,50428.0,80466.0,2650.0,13725.0,19535.0,17505.0,8450.0,10193.0,24310.0,16151.0,15835.0,17856.0,9164.0,4120.0,21869.0
2018-09-11,11800.0,89957.0,14715.0,74852.0,21914.0,6310.0,26287.0,11666.0,11565.0,91811.0,26832.0,2760.0,5673.0,47345.0,51198.0,86040.0,2660.0,14005.0,20094.0,17930.0,8750.0,10468.0,24310.0,16110.0,15926.0,18239.0,9389.0,4140.0,22113.0
2018-09-12,12100.0,90134.0,14486.0,74933.0,21863.0,6180.0,26372.0,11583.0,11598.0,92089.0,27062.0,2800.0,5687.0,47044.0,51609.0,85410.0,2680.0,13830.0,19759.0,17978.0,8600.0,10950.0,24310.0,16274.0,15972.0,18102.0,9558.0,4420.0,21910.0
2018-09-13,12050.0,89157.0,14532.0,74771.0,22041.0,6150.0,26415.0,11583.0,11532.0,91880.0,27062.0,2800.0,5687.0,47270.0,52122.0,89007.0,2690.0,13918.0,19871.0,17836.0,8520.0,11122.0,24120.0,16519.0,15789.0,18541.0,9614.0,4720.0,21910.0
2018-09-14,12000.0,89779.0,14669.0,74124.0,22625.0,6110.0,26415.0,11583.0,11532.0,92506.0,27330.0,2840.0,5687.0,48096.0,52328.0,87838.0,2690.0,13830.0,20094.0,17978.0,8370.0,11260.0,24593.0,16764.0,15880.0,18294.0,9614.0,5050.0,21950.0
2018-09-17,11850.0,88001.0,14304.0,74124.0,22396.0,5960.0,26287.0,11583.0,11631.0,94593.0,26832.0,3030.0,5680.0,47270.0,51301.0,84511.0,2690.0,13813.0,19833.0,18167.0,8270.0,11880.0,24404.0,16682.0,15926.0,18020.0,9389.0,5200.0,22252.0
2018-09-18,12400.0,88534.0,14623.0,72910.0,22752.0,5970.0,26201.0,11500.0,11565.0,95984.0,27215.0,3100.0,5645.0,47570.0,50839.0,87209.0,2680.0,13813.0,20057.0,18167.0,8160.0,12087.0,24404.0,16682.0,15972.0,18212.0,9474.0,5490.0,22338.0
2018-09-19,12550.0,87646.0,14738.0,73800.0,23082.0,5980.0,26158.0,11541.0,11664.0,95845.0,27215.0,3100.0,5728.0,47570.0,51044.0,87658.0,2750.0,13883.0,19983.0,18262.0,8600.0,12052.0,24404.0,17091.0,15880.0,18404.0,9530.0,5200.0,22768.0
2018-09-20,12650.0,87557.0,14898.0,74852.0,23310.0,6000.0,26158.0,11833.0,12030.0,94593.0,27752.0,3000.0,5742.0,48397.0,51044.0,88108.0,2860.0,14320.0,20467.0,18167.0,8750.0,12534.0,24310.0,17132.0,15880.0,18924.0,9924.0,5100.0,23412.0
2018-09-21,12700.0,87646.0,15035.0,73638.0,23310.0,6100.0,24354.0,11708.0,11930.0,95845.0,27599.0,2890.0,5714.0,48547.0,52174.0,87838.0,2840.0,14460.0,20952.0,17883.0,8600.0,12259.0,24120.0,17173.0,15880.0,19374.0,9952.0,5190.0,23455.0
2018-09-24,12550.0,88534.0,15149.0,76470.0,23412.0,6100.0,25470.0,11750.0,12163.0,95288.0,28135.0,2890.0,5804.0,48998.0,52585.0,87838.0,2830.0,14460.0,20877.0,18025.0,8560.0,13051.0,24546.0,17582.0,16063.0,19287.0,9924.0,5260.0,23326.0
2018-09-25,12650.0,88446.0,15058.0,76389.0,23310.0,6060.0,25470.0,11708.0,12296.0,95219.0,27752.0,2970.0,5817.0,48397.0,53150.0,87209.0,2820.0,14443.0,20728.0,17789.0,8350.0,13705.0,25066.0,17459.0,16063.0,19287.0,10092.0,5620.0,23326.0
2018-09-26,12700.0,88001.0,15080.0,75661.0,23387.0,6150.0,24526.0,11750.0,12960.0,94941.0,28519.0,3100.0,5845.0,47946.0,52636.0,85410.0,2810.0,14355.0,20616.0,18262.0,8540.0,13464.0,25114.0,17582.0,16063.0,19287.0,10092.0,6010.0,23627.0
2018-09-27,12650.0,87646.0,15355.0,74852.0,23463.0,6160.0,24568.0,11666.0,12994.0,96332.0,28404.0,3040.0,5845.0,47645.0,52790.0,88467.0,2820.0,14548.0,20579.0,18546.0,8540.0,14394.0,25066.0,17541.0,16063.0,20074.0,10148.0,6430.0,23498.0
2018-09-28,13500.0,87379.0,15309.0,75095.0,23514.0,6130.0,24697.0,11791.0,12894.0,95497.0,28289.0,3030.0,5845.0,47345.0,54177.0,88108.0,2810.0,14811.0,20542.0,18498.0,8560.0,14256.0,25681.0,17337.0,16063.0,19841.0,9980.0,6670.0,23111.0
2018-10-01,13850.0,87557.0,15172.0,75985.0,23361.0,6060.0,24740.0,12083.0,13160.0,94801.0,27982.0,3050.0,5824.0,46969.0,53971.0,87209.0,2840.0,14846.0,20169.0,18262.0,8500.0,14945.0,25728.0,16846.0,16063.0,20133.0,9811.0,6850.0,23068.0
2018-10-02,13900.0,90668.0,15103.0,76066.0,23006.0,5990.0,24397.0,12083.0,12960.0,95288.0,27675.0,3090.0,5831.0,47345.0,53714.0,86309.0,2820.0,14460.0,20206.0,17883.0,9050.0,14463.0,25161.0,16805.0,16063.0,19899.0,9783.0,7290.0,22682.0
2018-10-03,13850.0,90846.0,15240.0,75418.0,23107.0,5970.0,23624.0,12416.0,12761.0,95219.0,27982.0,3130.0,5845.0,47345.0,55358.0,86309.0,2790.0,14460.0,20505.0,18120.0,9210.0,14463.0,24972.0,17010.0,15972.0,19899.0,9895.0,7800.0,22853.0
2018-10-04,13850.0,89423.0,15688.0,75985.0,23285.0,5990.0,23924.0,12375.0,12828.0,95219.0,28327.0,3200.0,5845.0,47345.0,55460.0,85860.0,2840.0,14495.0,20654.0,17930.0,9010.0,15082.0,25161.0,16805.0,16017.0,20250.0,10120.0,8340.0,23799.0
2018-10-05,13800.0,87557.0,15358.0,73638.0,23158.0,5900.0,23538.0,12041.0,12595.0,94036.0,28404.0,2980.0,5817.0,47269.0,54793.0,86309.0,2810.0,14513.0,20206.0,17883.0,8950.0,14049.0,24735.0,16682.0,16063.0,20250.0,10008.0,8800.0,24357.0
2018-10-08,13850.0,85868.0,15335.0,72667.0,22853.0,5820.0,23366.0,11916.0,12362.0,92506.0,28327.0,2960.0,5811.0,46888.0,54793.0,83702.0,2780.0,14425.0,20020.0,17978.0,8960.0,13429.0,24972.0,16682.0,16154.0,20074.0,10008.0,8190.0,24357.0
2018-10-09,13550.0,85868.0,15382.0,71211.0,22701.0,5650.0,23108.0,11750.0,12296.0,91046.0,28365.0,2890.0,5797.0,46964.0,55768.0,83253.0,2760.0,14355.0,19908.0,17505.0,9000.0,14015.0,25161.0,16846.0,16063.0,20074.0,10036.0,7620.0,24185.0
2018-10-10,13400.0,85868.0,15358.0,68378.0,23006.0,5600.0,22765.0,11708.0,12229.0,90420.0,28020.0,2850.0,5797.0,46964.0,56333.0,82713.0,2790.0,14495.0,19722.0,17315.0,9200.0,13429.0,25161.0,17091.0,16109.0,19841.0,9867.0,7090.0,23970.0
2018-10-11,12500.0,82668.0,14298.0,63604.0,21685.0,5210.0,22077.0,11250.0,11731.0,88333.0,26065.0,2660.0,5535.0,43920.0,52482.0,78757.0,2600.0,13970.0,18342.0,16369.0,8590.0,12500.0,24593.0,16355.0,15880.0,18761.0,9193.0,6600.0,22295.0
2018-10-12,13050.0,85334.0,14581.0,65789.0,22244.0,5330.0,22335.0,11500.0,11964.0,89376.0,26640.0,2710.0,5576.0,45594.0,54331.0,81814.0,2650.0,14285.0,18939.0,16369.0,8640.0,12569.0,24357.0,16723.0,16063.0,19258.0,9277.0,6140.0,22768.0
